차이나 디스카운트(China Discount),"관련기사목록             中 기업들 ""차이나 디스카운트, 소통 강화로 극복하겠다""             차이나 디스카운트 옛말될까                         안녕하세요, 지식코멘터 이태호입니다!   대한민국의 주식시장에는 중국기업들도 상장해있습니다. 국내주식시장에 상장되어 있는 중국 기업의 주식들이  실제 기업의 실적보다 저평가되고 되고 있는 현상을 일컫는 “차이나 디스카운트(China Discount)” 라는 용어가 있습니다. 단지 중국기업이라는 이유 하나만으로 주가가 낮게 형성되어서 국내에서 사용하고 있는 용어입니다. 왜 국내상장 중국기업을 대상으로 이 용어가 생겨났는지 탄생배경을 알아보겠습니다.   국내상장 중국기업은 주가의 변동폭이 매우 큽니다. 중국시장 자체가 꾸준한 성장을 기록하고 있기 때문에 저평가된 주식을 사려고 합니다만, 한편으로 분식회계(기업의 재정이나 실적을 보다 좋아 보이게 하려고 부당하게 왜곡시키는 것)가 일어나는 등 회계 투명성을 믿기 어렵기 때문에 주가가 급등락을 반복합니다.   그리고 정보획득에 대한 측면도 어렵습니다. 한국의 기업들은 뉴스와 언론뿐 아니라 현직에 종사하는 사람들에게 조금이라도 정보를 얻을 수 있습니다. 하지만 국내상장 중국기업 같은 경우는 회사에서 제공하는 정보를 신뢰해야 할 지부터 고민하기 때문에 투자자들이 리스크를 안고 투자를 하지 않게 되는 것입니다.   이렇다 보니 국내상장 중국기업은 ‘모 아니면 도’식으로 투자를 하는 투자자들도 있지만, 정보획득이 어렵고 리스크가 크기 때문에 관심자체를 두지 않는 투자자들이 있는 것입니다. 중국기업들의 실제 매출이 국내업체들보다 2배가 넘더라 하더라도 위의 이유들 때문에 계속 평가절하되어 있는 것입니다.  최근에는 국내상장 중국기업들도 변화하려고 노력하는 움직임이 보이고 있습니다. 전자 주주총회를 열기도 하고 신뢰도를 높이기 위해 한국회계법인을 선정하는 기업도 생겼습니다. 이처럼 신뢰를 바탕으로 더욱 좋은 정보 접근성이 생긴다면 국내상장 중국기업들도 “차이나 디스카운트”의 희생양이 되기보다 “차이나 프리미엄”의 시대를 불러올 수 있습니다.   여러분의 지식코멘터 이태호였습니다. 즐거운 하루되세요 ^^"
아파르트헤이트(Apartheid),"﻿​​﻿아파르트헤이트(Apartheid)​는 '분리, 격리'를 뜻하는 아프리칸스어로, 남아프리카공화국의 극단적인 인종차별정책을 말한다. 남아프리카 공화국에서는 소수의 백인이 다수의 흑인을 사회 전반에 걸쳐 차별해 왔다. 1948년 네덜란드계 백인인 아프리카나를 기반으로 하는 국민당이 남아공의 정권을 잡게 되면서 이 차별이 더욱 심화되었다. 이후 넬슨 만델라가 대통령이 되면서 아파르트헤이트는 폐지되었다. 참고자료[티브이데일리][시선강탈] '비정상회담' 한 사람으로 인해 변화한 무지개 나라, 남아공"
동슐랭가이드,동(洞)슐랭가이드는 부산시가 주도해 제작하는 지역 맛집 가이드북이다. 세계적인 맛집 가이드북인 미슐랭가이드에서 이름을 따왔다. 부산지역 각 동의 자랑거리와 역사도 함께 소개한다. 부산시는 16년 연말까지 205개 읍·면·동장으로부터 1∼3개소의 단골집을 추천을 받아서 최종 후보지를 선정할 계획이다.참고자료[연합뉴스]읍·면·동장님의 단골 맛집은 어디?…'동슐랭가이드'
이더리움(Ethereum),"이더리움이란, 러시아 이민자 출신 캐나다인 비탈리크 부테린(Vitalik Buterin)이 2014년 개발한 가상화폐를 말한다. 거래 명세가 담긴 블록이 사슬처럼 이어져 있는 블록체인(block-chain) 기술을 기반으로 하며 인터넷만 연결되어 있으면 어디서든 전송이 가능하다. 거래소에서 비트코인으로 구입하거나 비트코인처럼 컴퓨터 프로그램으로 채굴해 얻을 수 있다. 참고자료[이투데이] 비트코인과 이더리움... 무엇이 다른가"
마우스 포테이토족,"마우스 포테이토족이란, 코쿤족의 아류로 쉬는 날이나 휴가 때 하루 종일 집안에 머물면서 컴퓨터 마우스로 인터넷에서 서핑을 즐기는 사람을 일컫는다. 이는 인터넷이 TV를 대체하면서 과거 카우치 포테이토(소파에 기대어 TV를 보면서 포테이토칩을 먹던 사람)라는 용어 대신에 생겨난 것이다. 마우스 포테이토족은 주로 콘텐츠물이나 게임, 채팅 등을 즐기며 사이버공간에 빠져서 산다. 우리나라에선 친숙하며 유쾌한 단어가 이미 존재하니 이름하여 '폐인'이다. '나는 폐인이야' 라고 한 번쯤 자처해 본 적이 있다면, 마우스 포테이토족의 의미와 아주 근접해 있음이 분명하다. 방학을 맞아, 집 밖을 나가기보다는 스마트폰 혹은 인터넷 앞에 마주하고 있다면 혹시 당신도 마우스 포테이토족이 아닐까?참고자료[머니투데이] 인터넷으로 휴가를 ""마우스포테이토족"""
타조 세대,"관련기사목록             [조선일보] '타조 세대(Ostrich Generation)' '꿩 세대(Pheasant Generation)'             [SBS] 고통스런 '푸어' 시리즈는 계속된다                             안녕하세요. 지식 코멘터, 캠퍼스리포터 12기 김필정입니다:) 제가 오늘 여러분께 알려드릴 지식플러스 용어는 '타조 세대(Ostrich Generation)'입니다. 이 단어는 노후생활을  걱정하면서도 이를 준비할 힘이 없어 자포자기의 상태에 빠진 사람들을 뜻합니다.  그런데 왜 ‘타조 세대’라고 명명하게 되었을까요? 타조는 적이 가까이 다가오면 모래 속에 머리를 처박는다고 합니다. 타조가 실제 이런 행동을 하는 이유는 땅으로 전해지는 소리를 통해 정확하게 상황을 판단하고 적의 움직임을 살피기 위해서 인데요. 하지만 사람들은 타조의 보여지는 모습만 보고 머리가 나빠 모래 속에 머리를 처박은 채 몸을 다 숨겼다고 착각한다고 생각합니다. 그래서 타조의 이런 행동을 ‘상황을 파악하지 못하고 현실도피를 하는 것’이라 오해하게 된 것입니다.  정리하면, 이 오해 때문에 소득은 일정한데 지출은 커서 노후대책의 필요성을 알지만 해결책이 없어 현실을  외면한 채 자포자기 한 사람들을 풍자한 말이 ‘타조 세대(Ostrich Generation)’ 가 된 것입니다.  요즈음 ‘에듀 푸어(Edu poor)’라는 단어가 등장했습니다. 교육열이 다른 어느 나라 보다 높은 우리나라의 특성상 자녀 교육비는 가장 나중에 줄인다는 데서 비롯된 현상을 뜻하는 말인데요. 현대경제연구원이 내놓은 ‘국내 가구의 교육비 지출 분석’ 보고에 따르면 빚에 허덕이면서도 교육비는 과다하게 지출하는 교육 빈곤층이 300만 명에 달한다고 합니다.  이런 에듀 푸어 현상은 우리나라의 타조 세대를 만든 하나의 원인으로 지목되고 있는데요. 자녀 교육에 대한 욕심은 경제적 상황에 관계없이 높겠지만, 맹목적으로 사교육에 지출하는 것을 멈추고 어떤 선택이 자신과 자녀, 가족 모두의 행복을 위해 더 좋은 방법인지 재고해 봐야 할 것 같습니다. 지금까지 지식 코멘터, 영삼성 캠퍼스리포터12기 김필정이었습니다:)"
두낫콜(Do Not Call),"두낫콜(Do Not Call)이란 소비자가 윈하지 않은 텔레마케터의 전화를 거부할 수 있는 서비스입니다. 최근 카드사 개인정보 유출 사건 등 보이스피싱, 스미싱 등에 대한 불안감이 확산되면서 서비스 시작 두 달만에 5만명이나 신청했습니다.이 서비스에 한 번 신청하면 보험업을 제외한 통신, 카드, 대출 등 모든 업종의 텔레마케팅을 피할 수 있습니다. 2014년 3월 두낫콜에 등록된 전화권유사업자는 4673개입니다. 보험업에 대한 전화권유판매 수신 거절은 보험개발원이 2013년 4월부터 제공하고 있는 동일한 서비스를 통해서도 가능합니다. 두낫콜 서비스 이용 방법은 간단합니다. 전화권유판매 수신거부의사 등록시스템 사이트(www.donotcall.go.kr)에 접속해 중앙 왼쪽의 수신거부 등록 아이콘을 클릭한 뒤 수신거부 등록 신청, 약관동의 페이지에서 두 번만 더 클릭하고 휴대폰으로 본인 인증만 하면 됩니다. 불시에 걸려오는 텔레마케팅 전화를 피할 수 있는 ‘전화권유판매 수신거부의사’ 등록시스템인 두낫콜. 두낫콜 같은 서비스 없이도 안심하고 수신된 모든 전화를 받을 수 있는 날이 오길 기대해봅니다.﻿ 참고자료 [디지털 타임스] '두낫콜' 금융사로 확대한다"
에코폴리스(Ecopolis),"관련기사목록             [나눔뉴스] 충주 경제자유구역이 친환경적인 ‘에코폴리스’(Ecopolis)로 개발된다.             [충청일보] FEZ 충주 포함…6곳으로 확대 추진                            안녕하세요. 지식코멘터 문은진입니다.  제가 오늘 여러분께 알려드릴 지식플러스 용어는 ‘에코폴리스(Ecopolis)’입니다. 생태를 의미하는 에코 (Ecology)와 도시 폴리스(Polis)의 합성어로 자연 생태계를 고려한 자연생태도시를 뜻합니다.  선진국은 차가 많은 도심 속 도로에서 야생동물을 보호하기 위해 그들의 이동로를 만들어 주고 자연이 순환하면서도 동,식물과 사람이 공존하는 생태도시를 조성하고 있습니다. 대표적인 도시가 독일의 베를린으로 잘 알려져 있죠.  에코폴리스는 기존 신도시에 비해 2배 이상의 녹지, 태양열, 풍력 등 자연 발전시설을 갖추어 에너지를 자급자족합니다. 또, 신도시와 비교했을 때, 적은 면적을 개발합니다. 구체적으로 살펴보면 주택건설 면적을 19.9%, 업무용지를 3%으로 억제하고 녹지를 활용한 공간을 46.5%로 늘리는 것을 의미합니다.  과거 자연을 크게 훼손하면서도 개발하다가 그 심각성을 깨닫게 되자 그 자연을 복원하기 위해 힘쓰는 모습을 볼 수 있습니다. 우리나라에서도 에코폴리스를 지향하는 도시를 볼 수 있을 정도로 말이죠. 이제부터라도 자연보호를 실천한다면 미래에 그 심각성이 덜하지 않을까요?  지금까지 지식코멘터, 문은진이었습니다 ^^"
추가경정예산(supplementary budget),"추가경정예산(supplementary budget)은 정부가 예산을 추가 변경하여 국회에 제출하고 의결을 거쳐 집행하는 예산이다. 보통 정부는 1년 단위로 나라의 수입과 지출을 계획하고 계획에 따라 재정활동을 한다. 하지만 예산 성립 후 부득이하게 필수적인 추가 경비 지출이 필요하게 되는 경우가 있다. 이럴 때 본예산에 추가 또는 변경을 가한 추가경정예산을 편성하기도 한다.  참고자료[뉴시스][종합]유일호 ""이번 추경에 누리과정예산 포함 어려워"""
웹투노믹스,"웹투노믹스란​ '웹툰(Webtoon)'과 '이코노믹스(Economics)'가 합쳐져 만들어진 신조어로, 웹툰을 활용해 다양한 상품을 생산 및 판매하는 것을 가리킨다. 세계 시장에서도 경쟁력 있는 수익모델을 개척할 수 있을 것이라는 기대가 높아지고 있다. 참고자료[중앙선데이] 중독성 짙은 스토리텔링, 지갑 열게 했다.​"
토빈세,"토빈세란 단기성 외환거래에 부과하는 세금이다. 국제 투기자본을 규제하기 위한 방안으로 등장했다. 통화거래세라고도 하며, 2007-08년 세계 금융 위기로 인해 주목받았다. 자본이 급속하게 유입되거나 빠져나가면 통화가 빠르게 등락해 외환위기가 올 수 있다.
 
토빈세룰 부과하면 거래비용을 높임으로써 투기적 거래를 억제하는 효과가 있다.
 
참고자료[아주경제] 정부 ‘한국형 토빈세’ 카드 만지작…1년 만에 현실화되나"
아스퍼거 증후군(Aspergers Syndrome),"아스퍼거 증후군(Aspergers Syndrome)은 사회적으로 대인관계와 상호작용에 문제가 있고, 행동이나 관심, 활동 분야가 한정되어 있으며 같은 양상을 반복하는 증세를 보이는 질환이다. 자폐증과는 달리 두드러지는 언어 발달 지연이 나타나지 않는다. 그러나 현학적이거나 우회적인 언어를 사용하는 경향이 있어 의사소통에 어려움을 겪는 경우가 많다. 참고자료[한국경제] ADHDㆍ아스퍼거 증후군 ↑… 부모들 절반 “한국 떠나고 싶다”​"
